"subject" "activity" "domain" "feature" "variable" "direction" "average"
"2523" 24 "WALKING_UPSTAIRS" "t" "GravityAcc" "mean()" "Z" 0.0623227714146982
"2524" 24 "WALKING_UPSTAIRS" "t" "GravityAcc" "std()" "X" -0.975329699658793
"2525" 24 "WALKING_UPSTAIRS" "t" "GravityAcc" "std()" "Y" -0.96089816664042
"2526" 24 "WALKING_UPSTAIRS" "t" "GravityAcc" "std()" "Z" -0.955724566194226
"2527" 24 "WALKING_UPSTAIRS" "t" "GravityAccMag" "mean()" NA -0.620032665162467
"2528" 24 "WALKING_UPSTAIRS" "t" "GravityAccMag" "std()" NA -0.650862147810236
"2529" 25 "WALKING" "f" "BodyAcc" "mean()" "X" -0.774267242951542
"2530" 25 "WALKING" "f" "BodyAcc" "mean()" "Y" -0.638970885039648
"2531" 25 "WALKING" "f" "BodyAcc" "mean()" "Z" -0.760563596299559
"2532" 25 "WALKING" "f" "BodyAcc" "meanFreq()" "X" -0.291229277910132
"2533" 25 "WALKING" "f" "BodyAcc" "meanFreq()" "Y" -0.0685927952885463
"2534" 25 "WALKING" "f" "BodyAcc" "meanFreq()" "Z" -0.033515382915859
"2535" 25 "WALKING" "f" "BodyAcc" "std()" "X" -0.73281338123348
"2536" 25 "WALKING" "f" "BodyAcc" "std()" "Y" -0.568290957114537
"2537" 25 "WALKING" "f" "BodyAcc" "std()" "Z" -0.66542628161674
"2538" 25 "WALKING" "f" "BodyAccJerk" "mean()" "X" -0.829334078325991
"2539" 25 "WALKING" "f" "BodyAccJerk" "mean()" "Y" -0.769526773700441
"2540" 25 "WALKING" "f" "BodyAccJerk" "mean()" "Z" -0.866017810837004
"2541" 25 "WALKING" "f" "BodyAccJerk" "meanFreq()" "X" -0.0839981990462555
"2542" 25 "WALKING" "f" "BodyAccJerk" "meanFreq()" "Y" -0.302255370739868
"2543" 25 "WALKING" "f" "BodyAccJerk" "meanFreq()" "Z" -0.217136265483568
"2544" 25 "WALKING" "f" "BodyAccJerk" "std()" "X" -0.83147325907489
"2545" 25 "WALKING" "f" "BodyAccJerk" "std()" "Y" -0.756048603700441
"2546" 25 "WALKING" "f" "BodyAccJerk" "std()" "Z" -0.885211855991189
"2547" 25 "WALKING" "f" "BodyAccMag" "mean()" NA -0.728462760898678
"2548" 25 "WALKING" "f" "BodyAccMag" "meanFreq()" NA 0.00200119418585903
"2549" 25 "WALKING" "f" "BodyAccMag" "std()" NA -0.723589795942731
"2550" 25 "WALKING" "f" "BodyBodyAccJerkMag" "mean()" NA -0.806214797753304
"2551" 25 "WALKING" "f" "BodyBodyAccJerkMag" "meanFreq()" NA 0.173041326720176
"2552" 25 "WALKING" "f" "BodyBodyAccJerkMag" "std()" NA -0.808149457973568
"2553" 25 "WALKING" "f" "BodyBodyGyroJerkMag" "mean()" NA -0.893089803876652
"2554" 25 "WALKING" "f" "BodyBodyGyroJerkMag" "meanFreq()" NA 0.0601010226921586
"2555" 25 "WALKING" "f" "BodyBodyGyroJerkMag" "std()" NA -0.893999620881057
"2556" 25 "WALKING" "f" "BodyBodyGyroMag" "mean()" NA -0.783097482334802
"2557" 25 "WALKING" "f" "BodyBodyGyroMag" "meanFreq()" NA -0.198659060907577
"2558" 25 "WALKING" "f" "BodyBodyGyroMag" "std()" NA -0.726428409022026
"2559" 25 "WALKING" "f" "BodyGyro" "mean()" "X" -0.707119933506608
"2560" 25 "WALKING" "f" "BodyGyro" "mean()" "Y" -0.837314267312775
"2561" 25 "WALKING" "f" "BodyGyro" "mean()" "Z" -0.761639334625551
"2562" 25 "WALKING" "f" "BodyGyro" "meanFreq()" "X" -0.184838296714097
"2563" 25 "WALKING" "f" "BodyGyro" "meanFreq()" "Y" -0.343014708706608
"2564" 25 "WALKING" "f" "BodyGyro" "meanFreq()" "Z" -0.103906173752423
"2565" 25 "WALKING" "f" "BodyGyro" "std()" "X" -0.720132390687225
"2566" 25 "WALKING" "f" "BodyGyro" "std()" "Y" -0.758453237444934
"2567" 25 "WALKING" "f" "BodyGyro" "std()" "Z" -0.783433682246696
"2568" 25 "WALKING" "t" "BodyAcc" "mean()" "X" 0.278461687929515
"2569" 25 "WALKING" "t" "BodyAcc" "mean()" "Y" -0.019954393806696
"2570" 25 "WALKING" "t" "BodyAcc" "mean()" "Z" -0.111864226361233
"2571" 25 "WALKING" "t" "BodyAcc" "std()" "X" -0.743412249207048
"2572" 25 "WALKING" "t" "BodyAcc" "std()" "Y" -0.571928696467841
"2573" 25 "WALKING" "t" "BodyAcc" "std()" "Z" -0.679759831246696
"2574" 25 "WALKING" "t" "BodyAccJerk" "mean()" "X" 0.0756056517459471
"2575" 25 "WALKING" "t" "BodyAccJerk" "mean()" "Y" 0.00786692615277533
"2576" 25 "WALKING" "t" "BodyAccJerk" "mean()" "Z" -0.00674744267996035
"2577" 25 "WALKING" "t" "BodyAccJerk" "std()" "X" -0.822494927048458
"2578" 25 "WALKING" "t" "BodyAccJerk" "std()" "Y" -0.755054762378855
"2579" 25 "WALKING" "t" "BodyAccJerk" "std()" "Z" -0.876299389603524
"2580" 25 "WALKING" "t" "BodyAccJerkMag" "mean()" NA -0.809780294185022
"2581" 25 "WALKING" "t" "BodyAccJerkMag" "std()" NA -0.806680404889868
"2582" 25 "WALKING" "t" "BodyAccMag" "mean()" NA -0.621457717696035
"2583" 25 "WALKING" "t" "BodyAccMag" "std()" NA -0.692448145788546
"2584" 25 "WALKING" "t" "BodyGyro" "mean()" "X" -0.0113714979942731
"2585" 25 "WALKING" "t" "BodyGyro" "mean()" "Y" -0.0791664515650661
"2586" 25 "WALKING" "t" "BodyGyro" "mean()" "Z" 0.100979582227004
"2587" 25 "WALKING" "t" "BodyGyro" "std()" "X" -0.71418566892511
"2588" 25 "WALKING" "t" "BodyGyro" "std()" "Y" -0.783732379030837
"2589" 25 "WALKING" "t" "BodyGyro" "std()" "Z" -0.761187338634361
"2590" 25 "WALKING" "t" "BodyGyroJerk" "mean()" "X" -0.10938093210652
"2591" 25 "WALKING" "t" "BodyGyroJerk" "mean()" "Y" -0.0379530348732599
"2592" 25 "WALKING" "t" "BodyGyroJerk" "mean()" "Z" -0.0560582110532599
"2593" 25 "WALKING" "t" "BodyGyroJerk" "std()" "X" -0.796964029162996
"2594" 25 "WALKING" "t" "BodyGyroJerk" "std()" "Y" -0.917490888590308
"2595" 25 "WALKING" "t" "BodyGyroJerk" "std()" "Z" -0.850278435814978
"2596" 25 "WALKING" "t" "BodyGyroJerkMag" "mean()" NA -0.868947702687225
"2597" 25 "WALKING" "t" "BodyGyroJerkMag" "std()" NA -0.890089247444934
"2598" 25 "WALKING" "t" "BodyGyroMag" "mean()" NA -0.662209021674009
"2599" 25 "WALKING" "t" "BodyGyroMag" "std()" NA -0.717390558504846
"2600" 25 "WALKING" "t" "GravityAcc" "mean()" "X" 0.681636476696035
"2601" 25 "WALKING" "t" "GravityAcc" "mean()" "Y" 0.0454074757092511
"2602" 25 "WALKING" "t" "GravityAcc" "mean()" "Z" 0.311927835669604
"2603" 25 "WALKING" "t" "GravityAcc" "std()" "X" -0.946627187136564
"2604" 25 "WALKING" "t" "GravityAcc" "std()" "Y" -0.899671167973568
"2605" 25 "WALKING" "t" "GravityAcc" "std()" "Z" -0.89575628123348
"2606" 25 "WALKING" "t" "GravityAccMag" "mean()" NA -0.621457717696035
"2607" 25 "WALKING" "t" "GravityAccMag" "std()" NA -0.692448145788546
"2608" 25 "WALKING_DOWNSTAIRS" "f" "BodyAcc" "mean()" "X" -0.716174111593407
"2609" 25 "WALKING_DOWNSTAIRS" "f" "BodyAcc" "mean()" "Y" -0.551455699274725
"2610" 25 "WALKING_DOWNSTAIRS" "f" "BodyAcc" "mean()" "Z" -0.711003473626374
"2611" 25 "WALKING_DOWNSTAIRS" "f" "BodyAcc" "meanFreq()" "X" -0.325899696918681
"2612" 25 "WALKING_DOWNSTAIRS" "f" "BodyAcc" "meanFreq()" "Y" -0.158611719730549
"2613" 25 "WALKING_DOWNSTAIRS" "f" "BodyAcc" "meanFreq()" "Z" -0.125506285230879
"2614" 25 "WALKING_DOWNSTAIRS" "f" "BodyAcc" "std()" "X" -0.670812364127473
"2615" 25 "WALKING_DOWNSTAIRS" "f" "BodyAcc" "std()" "Y" -0.480139535835165
"2616" 25 "WALKING_DOWNSTAIRS" "f" "BodyAcc" "std()" "Z" -0.58631929055989
"2617" 25 "WALKING_DOWNSTAIRS" "f" "BodyAccJerk" "mean()" "X" -0.77272705021978
"2618" 25 "WALKING_DOWNSTAIRS" "f" "BodyAccJerk" "mean()" "Y" -0.704454286153846
"2619" 25 "WALKING_DOWNSTAIRS" "f" "BodyAccJerk" "mean()" "Z" -0.828909013076923
"2620" 25 "WALKING_DOWNSTAIRS" "f" "BodyAccJerk" "meanFreq()" "X" -0.144212910517582
"2621" 25 "WALKING_DOWNSTAIRS" "f" "BodyAccJerk" "meanFreq()" "Y" -0.40449633753033
"2622" 25 "WALKING_DOWNSTAIRS" "f" "BodyAccJerk" "meanFreq()" "Z" -0.258870349096154
"2623" 25 "WALKING_DOWNSTAIRS" "f" "BodyAccJerk" "std()" "X" -0.778076885769231
"2624" 25 "WALKING_DOWNSTAIRS" "f" "BodyAccJerk" "std()" "Y" -0.67887584289011
"2625" 25 "WALKING_DOWNSTAIRS" "f" "BodyAccJerk" "std()" "Z" -0.852243894615385
"2626" 25 "WALKING_DOWNSTAIRS" "f" "BodyAccMag" "mean()" NA -0.65330777289011
"2627" 25 "WALKING_DOWNSTAIRS" "f" "BodyAccMag" "meanFreq()" NA -0.0983241587307692
"2628" 25 "WALKING_DOWNSTAIRS" "f" "BodyAccMag" "std()" NA -0.660168127291209
"2629" 25 "WALKING_DOWNSTAIRS" "f" "BodyBodyAccJerkMag" "mean()" NA -0.745483417307692
"2630" 25 "WALKING_DOWNSTAIRS" "f" "BodyBodyAccJerkMag" "meanFreq()" NA 0.16221272482478
"2631" 25 "WALKING_DOWNSTAIRS" "f" "BodyBodyAccJerkMag" "std()" NA -0.752862033021978
"2632" 25 "WALKING_DOWNSTAIRS" "f" "BodyBodyGyroJerkMag" "mean()" NA -0.854618793901099
"2633" 25 "WALKING_DOWNSTAIRS" "f" "BodyBodyGyroJerkMag" "meanFreq()" NA 0.0309929510386813
"2634" 25 "WALKING_DOWNSTAIRS" "f" "BodyBodyGyroJerkMag" "std()" NA -0.857403857802198
"2635" 25 "WALKING_DOWNSTAIRS" "f" "BodyBodyGyroMag" "mean()" NA -0.718238683516484
"2636" 25 "WALKING_DOWNSTAIRS" "f" "BodyBodyGyroMag" "meanFreq()" NA -0.248461034763736
"2637" 25 "WALKING_DOWNSTAIRS" "f" "BodyBodyGyroMag" "std()" NA -0.66077427132967
"2638" 25 "WALKING_DOWNSTAIRS" "f" "BodyGyro" "mean()" "X" -0.628640991247253
"2639" 25 "WALKING_DOWNSTAIRS" "f" "BodyGyro" "mean()" "Y" -0.782974627912088
"2640" 25 "WALKING_DOWNSTAIRS" "f" "BodyGyro" "mean()" "Z" -0.728363991208791
"2641" 25 "WALKING_DOWNSTAIRS" "f" "BodyGyro" "meanFreq()" "X" -0.235992240461538
"2642" 25 "WALKING_DOWNSTAIRS" "f" "BodyGyro" "meanFreq()" "Y" -0.356795364091703
"2643" 25 "WALKING_DOWNSTAIRS" "f" "BodyGyro" "meanFreq()" "Z" -0.174095890978846
"2644" 25 "WALKING_DOWNSTAIRS" "f" "BodyGyro" "std()" "X" -0.653312782576923
"2645" 25 "WALKING_DOWNSTAIRS" "f" "BodyGyro" "std()" "Y" -0.680094231043956
"2646" 25 "WALKING_DOWNSTAIRS" "f" "BodyGyro" "std()" "Z" -0.755961572142857
"2647" 25 "WALKING_DOWNSTAIRS" "t" "BodyAcc" "mean()" "X" 0.271359874498901
"2648" 25 "WALKING_DOWNSTAIRS" "t" "BodyAcc" "mean()" "Y" -0.018533642697033
"2649" 25 "WALKING_DOWNSTAIRS" "t" "BodyAcc" "mean()" "Z" -0.106841177401099
"2650" 25 "WALKING_DOWNSTAIRS" "t" "BodyAcc" "std()" "X" -0.682404479598901
"2651" 25 "WALKING_DOWNSTAIRS" "t" "BodyAcc" "std()" "Y" -0.480897744303846
"2652" 25 "WALKING_DOWNSTAIRS" "t" "BodyAcc" "std()" "Z" -0.60635496032967
"2653" 25 "WALKING_DOWNSTAIRS" "t" "BodyAccJerk" "mean()" "X" 0.089448936450989
"2654" 25 "WALKING_DOWNSTAIRS" "t" "BodyAccJerk" "mean()" "Y" 0.00453967225653846
"2655" 25 "WALKING_DOWNSTAIRS" "t" "BodyAccJerk" "mean()" "Z" -0.0148346959062637
"2656" 25 "WALKING_DOWNSTAIRS" "t" "BodyAccJerk" "std()" "X" -0.764804405164835
"2657" 25 "WALKING_DOWNSTAIRS" "t" "BodyAccJerk" "std()" "Y" -0.681902543736264
"2658" 25 "WALKING_DOWNSTAIRS" "t" "BodyAccJerk" "std()" "Z" -0.841174813516483
"2659" 25 "WALKING_DOWNSTAIRS" "t" "BodyAccJerkMag" "mean()" NA -0.750599028571429
"2660" 25 "WALKING_DOWNSTAIRS" "t" "BodyAccJerkMag" "std()" NA -0.747738252967033
"2661" 25 "WALKING_DOWNSTAIRS" "t" "BodyAccMag" "mean()" NA -0.535882405032967
"2662" 25 "WALKING_DOWNSTAIRS" "t" "BodyAccMag" "std()" NA -0.617316553302198
"2663" 25 "WALKING_DOWNSTAIRS" "t" "BodyGyro" "mean()" "X" 0.00748292187197802
"2664" 25 "WALKING_DOWNSTAIRS" "t" "BodyGyro" "mean()" "Y" -0.0898047271718681
"2665" 25 "WALKING_DOWNSTAIRS" "t" "BodyGyro" "mean()" "Z" 0.0973413379252747
"2666" 25 "WALKING_DOWNSTAIRS" "t" "BodyGyro" "std()" "X" -0.644400160445055
"2667" 25 "WALKING_DOWNSTAIRS" "t" "BodyGyro" "std()" "Y" -0.713008265879121
"2668" 25 "WALKING_DOWNSTAIRS" "t" "BodyGyro" "std()" "Z" -0.730226670934066
"2669" 25 "WALKING_DOWNSTAIRS" "t" "BodyGyroJerk" "mean()" "X" -0.106870643943956
"2670" 25 "WALKING_DOWNSTAIRS" "t" "BodyGyroJerk" "mean()" "Y" -0.0402799313146703
"2671" 25 "WALKING_DOWNSTAIRS" "t" "BodyGyroJerk" "mean()" "Z" -0.0549795551543407
"2672" 25 "WALKING_DOWNSTAIRS" "t" "BodyGyroJerk" "std()" "X" -0.73340822478022
"2673" 25 "WALKING_DOWNSTAIRS" "t" "BodyGyroJerk" "std()" "Y" -0.884090402857143
"2674" 25 "WALKING_DOWNSTAIRS" "t" "BodyGyroJerk" "std()" "Z" -0.808862087857143
"2675" 25 "WALKING_DOWNSTAIRS" "t" "BodyGyroJerkMag" "mean()" NA -0.825537529395604
"2676" 25 "WALKING_DOWNSTAIRS" "t" "BodyGyroJerkMag" "std()" NA -0.851182419065934
"2677" 25 "WALKING_DOWNSTAIRS" "t" "BodyGyroMag" "mean()" NA -0.580238326164286
"2678" 25 "WALKING_DOWNSTAIRS" "t" "BodyGyroMag" "std()" NA -0.644944155163187
"2679" 25 "WALKING_DOWNSTAIRS" "t" "GravityAcc" "mean()" "X" 0.660849715604396
"2680" 25 "WALKING_DOWNSTAIRS" "t" "GravityAcc" "mean()" "Y" 0.0493461615384615
"2681" 25 "WALKING_DOWNSTAIRS" "t" "GravityAcc" "mean()" "Z" 0.148548527711703
"2682" 25 "WALKING_DOWNSTAIRS" "t" "GravityAcc" "std()" "X" -0.954245158681319
"2683" 25 "WALKING_DOWNSTAIRS" "t" "GravityAcc" "std()" "Y" -0.902856880186813
"2684" 25 "WALKING_DOWNSTAIRS" "t" "GravityAcc" "std()" "Z" -0.8618813045
"2685" 25 "WALKING_DOWNSTAIRS" "t" "GravityAccMag" "mean()" NA -0.535882405032967
"2686" 25 "WALKING_DOWNSTAIRS" "t" "GravityAccMag" "std()" NA -0.617316553302198
"2687" 26 "WALKING_DOWNSTAIRS" "f" "BodyAcc" "mean()" "X" -0.65109030186199
"2688" 26 "WALKING_DOWNSTAIRS" "f" "BodyAcc" "mean()" "Y" -0.610425833240306
"2689" 26 "WALKING_DOWNSTAIRS" "f" "BodyAcc" "mean()" "Z" -0.724046087155612
"2690" 26 "WALKING_DOWNSTAIRS" "f" "BodyAcc" "meanFreq()" "X" -0.222545825808673
"2691" 26 "WALKING_DOWNSTAIRS" "f" "BodyAcc" "meanFreq()" "Y" 0.0360382137913265
"2692" 26 "WALKING_DOWNSTAIRS" "f" "BodyAcc" "meanFreq()" "Z" 0.142429401875406
"2693" 26 "WALKING_DOWNSTAIRS" "f" "BodyAcc" "std()" "X" -0.61349959767602
"2694" 26 "WALKING_DOWNSTAIRS" "f" "BodyAcc" "std()" "Y" -0.600274809826275
"2695" 26 "WALKING_DOWNSTAIRS" "f" "BodyAcc" "std()" "Z" -0.718490475765306
"2696" 26 "WALKING_DOWNSTAIRS" "f" "BodyAccJerk" "mean()" "X" -0.699413168295663
"2697" 26 "WALKING_DOWNSTAIRS" "f" "BodyAccJerk" "mean()" "Y" -0.696726473912755
"2698" 26 "WALKING_DOWNSTAIRS" "f" "BodyAccJerk" "mean()" "Z" -0.76956529125
"2699" 26 "WALKING_DOWNSTAIRS" "f" "BodyAccJerk" "meanFreq()" "X" -0.0238396622303571
"2700" 26 "WALKING_DOWNSTAIRS" "f" "BodyAccJerk" "meanFreq()" "Y" -0.168914575347832
"2701" 26 "WALKING_DOWNSTAIRS" "f" "BodyAccJerk" "meanFreq()" "Z" -0.0850462848380867
"2702" 26 "WALKING_DOWNSTAIRS" "f" "BodyAccJerk" "std()" "X" -0.694314518927551
"2703" 26 "WALKING_DOWNSTAIRS" "f" "BodyAccJerk" "std()" "Y" -0.6803580612
"2704" 26 "WALKING_DOWNSTAIRS" "f" "BodyAccJerk" "std()" "Z" -0.78604912494898
"2705" 26 "WALKING_DOWNSTAIRS" "f" "BodyAccMag" "mean()" NA -0.6317569828625
"2706" 26 "WALKING_DOWNSTAIRS" "f" "BodyAccMag" "meanFreq()" NA 0.0883286687093878
"2707" 26 "WALKING_DOWNSTAIRS" "f" "BodyAccMag" "std()" NA -0.673917799546684
"2708" 26 "WALKING_DOWNSTAIRS" "f" "BodyBodyAccJerkMag" "mean()" NA -0.679278323637755
"2709" 26 "WALKING_DOWNSTAIRS" "f" "BodyBodyAccJerkMag" "meanFreq()" NA 0.180460663889796
"2710" 26 "WALKING_DOWNSTAIRS" "f" "BodyBodyAccJerkMag" "std()" NA -0.678025758312755
"2711" 26 "WALKING_DOWNSTAIRS" "f" "BodyBodyGyroJerkMag" "mean()" NA -0.823865297193878
"2712" 26 "WALKING_DOWNSTAIRS" "f" "BodyBodyGyroJerkMag" "meanFreq()" NA 0.147533706980564
"2713" 26 "WALKING_DOWNSTAIRS" "f" "BodyBodyGyroJerkMag" "std()" NA -0.823991408418367
"2714" 26 "WALKING_DOWNSTAIRS" "f" "BodyBodyGyroMag" "mean()" NA -0.770504884821429
"2715" 26 "WALKING_DOWNSTAIRS" "f" "BodyBodyGyroMag" "meanFreq()" NA -0.0121587278753342
"2716" 26 "WALKING_DOWNSTAIRS" "f" "BodyBodyGyroMag" "std()" NA -0.782624320831633
"2717" 26 "WALKING_DOWNSTAIRS" "f" "BodyGyro" "mean()" "X" -0.703109561068878
"2718" 26 "WALKING_DOWNSTAIRS" "f" "BodyGyro" "mean()" "Y" -0.799353075357143
"2719" 26 "WALKING_DOWNSTAIRS" "f" "BodyGyro" "mean()" "Z" -0.689404846813776
"2720" 26 "WALKING_DOWNSTAIRS" "f" "BodyGyro" "meanFreq()" "X" -0.0167778610493112
"2721" 26 "WALKING_DOWNSTAIRS" "f" "BodyGyro" "meanFreq()" "Y" -0.0997774465610969
"2722" 26 "WALKING_DOWNSTAIRS" "f" "BodyGyro" "meanFreq()" "Z" 0.00293652401732143
"2723" 26 "WALKING_DOWNSTAIRS" "f" "BodyGyro" "std()" "X" -0.78740310059949
"2724" 26 "WALKING_DOWNSTAIRS" "f" "BodyGyro" "std()" "Y" -0.803635337372449
"2725" 26 "WALKING_DOWNSTAIRS" "f" "BodyGyro" "std()" "Z" -0.735942384438775
"2726" 26 "WALKING_DOWNSTAIRS" "t" "BodyAcc" "mean()" "X" 0.2730365808625
"2727" 26 "WALKING_DOWNSTAIRS" "t" "BodyAcc" "mean()" "Y" -0.0161687277463495
"2728" 26 "WALKING_DOWNSTAIRS" "t" "BodyAcc" "mean()" "Z" -0.107637894928571
"2729" 26 "WALKING_DOWNSTAIRS" "t" "BodyAcc" "std()" "X" -0.623101031168367
"2730" 26 "WALKING_DOWNSTAIRS" "t" "BodyAcc" "std()" "Y" -0.585967142418112
"2731" 26 "WALKING_DOWNSTAIRS" "t" "BodyAcc" "std()" "Z" -0.70498062744898
"2732" 26 "WALKING_DOWNSTAIRS" "t" "BodyAccJerk" "mean()" "X" 0.0808743261341837
"2733" 26 "WALKING_DOWNSTAIRS" "t" "BodyAccJerk" "mean()" "Y" 0.00767709978181122
"2734" 26 "WALKING_DOWNSTAIRS" "t" "BodyAccJerk" "mean()" "Z" -0.00724891943768878
"2735" 26 "WALKING_DOWNSTAIRS" "t" "BodyAccJerk" "std()" "X" -0.682815652993112
"2736" 26 "WALKING_DOWNSTAIRS" "t" "BodyAccJerk" "std()" "Y" -0.678386582086227
"2737" 26 "WALKING_DOWNSTAIRS" "t" "BodyAccJerk" "std()" "Z" -0.778349460841837
"2738" 26 "WALKING_DOWNSTAIRS" "t" "BodyAccJerkMag" "mean()" NA -0.694917859209184
"2739" 26 "WALKING_DOWNSTAIRS" "t" "BodyAccJerkMag" "std()" NA -0.677426336392347
"2740" 26 "WALKING_DOWNSTAIRS" "t" "BodyAccMag" "mean()" NA -0.600932264175765
"2741" 26 "WALKING_DOWNSTAIRS" "t" "BodyAccMag" "std()" NA -0.620355788665816
"2742" 26 "WALKING_DOWNSTAIRS" "t" "BodyGyro" "mean()" "X" -0.020659932105102
"2743" 26 "WALKING_DOWNSTAIRS" "t" "BodyGyro" "mean()" "Y" -0.0827415060904082
"2744" 26 "WALKING_DOWNSTAIRS" "t" "BodyGyro" "mean()" "Z" 0.0917853294044643
"2745" 26 "WALKING_DOWNSTAIRS" "t" "BodyGyro" "std()" "X" -0.766673970339286
"2746" 26 "WALKING_DOWNSTAIRS" "t" "BodyGyro" "std()" "Y" -0.800675471045918
"2747" 26 "WALKING_DOWNSTAIRS" "t" "BodyGyro" "std()" "Z" -0.703347205619898
"2748" 26 "WALKING_DOWNSTAIRS" "t" "BodyGyroJerk" "mean()" "X" -0.0988125627461224
"2749" 26 "WALKING_DOWNSTAIRS" "t" "BodyGyroJerk" "mean()" "Y" -0.040476400288852
"2750" 26 "WALKING_DOWNSTAIRS" "t" "BodyGyroJerk" "mean()" "Z" -0.0558282743354031
"2751" 26 "WALKING_DOWNSTAIRS" "t" "BodyGyroJerk" "std()" "X" -0.732321370690816
"2752" 26 "WALKING_DOWNSTAIRS" "t" "BodyGyroJerk" "std()" "Y" -0.836112175331633
"2753" 26 "WALKING_DOWNSTAIRS" "t" "BodyGyroJerk" "std()" "Z" -0.773101524821429
"2754" 26 "WALKING_DOWNSTAIRS" "t" "BodyGyroJerkMag" "mean()" NA -0.798325916709184
"2755" 26 "WALKING_DOWNSTAIRS" "t" "BodyGyroJerkMag" "std()" NA -0.818279112908163
"2756" 26 "WALKING_DOWNSTAIRS" "t" "BodyGyroMag" "mean()" NA -0.694597662936224
"2757" 26 "WALKING_DOWNSTAIRS" "t" "BodyGyroMag" "std()" NA -0.751833690215051
"2758" 26 "WALKING_DOWNSTAIRS" "t" "GravityAcc" "mean()" "X" 0.615123534668367
"2759" 26 "WALKING_DOWNSTAIRS" "t" "GravityAcc" "mean()" "Y" 0.10870478277551
"2760" 26 "WALKING_DOWNSTAIRS" "t" "GravityAcc" "mean()" "Z" 0.234107010472449
"2761" 26 "WALKING_DOWNSTAIRS" "t" "GravityAcc" "std()" "X" -0.96781789994898
"2762" 26 "WALKING_DOWNSTAIRS" "t" "GravityAcc" "std()" "Y" -0.959713562227041
"2763" 26 "WALKING_DOWNSTAIRS" "t" "GravityAcc" "std()" "Z" -0.955643363545918
"2764" 26 "WALKING_DOWNSTAIRS" "t" "GravityAccMag" "mean()" NA -0.600932264175765
"2765" 26 "WALKING_DOWNSTAIRS" "t" "GravityAccMag" "std()" NA -0.620355788665816
"2766" 27 "WALKING_DOWNSTAIRS" "f" "BodyAcc" "mean()" "X" -0.681454795855319
"2767" 27 "WALKING_DOWNSTAIRS" "f" "BodyAcc" "mean()" "Y" -0.641267840429521
"2768" 27 "WALKING_DOWNSTAIRS" "f" "BodyAcc" "mean()" "Z" -0.715482857547872
"2769" 27 "WALKING_DOWNSTAIRS" "f" "BodyAcc" "meanFreq()" "X" -0.170304284611436
"2770" 27 "WALKING_DOWNSTAIRS" "f" "BodyAcc" "meanFreq()" "Y" 0.0959656106490425
"2771" 27 "WALKING_DOWNSTAIRS" "f" "BodyAcc" "meanFreq()" "Z" 0.133213659481649
"2772" 27 "WALKING_DOWNSTAIRS" "f" "BodyAcc" "std()" "X" -0.654659392263298
"2773" 27 "WALKING_DOWNSTAIRS" "f" "BodyAcc" "std()" "Y" -0.649506674776596
"2774" 27 "WALKING_DOWNSTAIRS" "f" "BodyAcc" "std()" "Z" -0.692130765962766
"2775" 27 "WALKING_DOWNSTAIRS" "f" "BodyAccJerk" "mean()" "X" -0.714554678365692
"2776" 27 "WALKING_DOWNSTAIRS" "f" "BodyAccJerk" "mean()" "Y" -0.694509658473138
"2777" 27 "WALKING_DOWNSTAIRS" "f" "BodyAccJerk" "mean()" "Z" -0.76857445225266
"2778" 27 "WALKING_DOWNSTAIRS" "f" "BodyAccJerk" "meanFreq()" "X" -0.010461749626117
"2779" 27 "WALKING_DOWNSTAIRS" "f" "BodyAccJerk" "meanFreq()" "Y" -0.115922114097074
"2780" 27 "WALKING_DOWNSTAIRS" "f" "BodyAccJerk" "meanFreq()" "Z" -0.0681591510367021
"2781" 27 "WALKING_DOWNSTAIRS" "f" "BodyAccJerk" "std()" "X" -0.712857956529255
"2782" 27 "WALKING_DOWNSTAIRS" "f" "BodyAccJerk" "std()" "Y" -0.675744794384308
"2783" 27 "WALKING_DOWNSTAIRS" "f" "BodyAccJerk" "std()" "Z" -0.797303408218085
"2784" 27 "WALKING_DOWNSTAIRS" "f" "BodyAccMag" "mean()" NA -0.667185803946808
"2785" 27 "WALKING_DOWNSTAIRS" "f" "BodyAccMag" "meanFreq()" NA 0.191781299814787
"2786" 27 "WALKING_DOWNSTAIRS" "f" "BodyAccMag" "std()" NA -0.734883056953989
"2787" 27 "WALKING_DOWNSTAIRS" "f" "BodyBodyAccJerkMag" "mean()" NA -0.688572791044947
"2788" 27 "WALKING_DOWNSTAIRS" "f" "BodyBodyAccJerkMag" "meanFreq()" NA 0.246742199214894
"2789" 27 "WALKING_DOWNSTAIRS" "f" "BodyBodyAccJerkMag" "std()" NA -0.707531366315426
"2790" 27 "WALKING_DOWNSTAIRS" "f" "BodyBodyGyroJerkMag" "mean()" NA -0.837585999827128
"2791" 27 "WALKING_DOWNSTAIRS" "f" "BodyBodyGyroJerkMag" "meanFreq()" NA 0.203684998121436
"2792" 27 "WALKING_DOWNSTAIRS" "f" "BodyBodyGyroJerkMag" "std()" NA -0.848260021656915
"2793" 27 "WALKING_DOWNSTAIRS" "f" "BodyBodyGyroMag" "mean()" NA -0.785953610106383
"2794" 27 "WALKING_DOWNSTAIRS" "f" "BodyBodyGyroMag" "meanFreq()" NA 0.0114867378614096
"2795" 27 "WALKING_DOWNSTAIRS" "f" "BodyBodyGyroMag" "std()" NA -0.777810418832447
